GURKUA_comp_0	90416238c357dcb26d2b5223d4a32cb006ecb44d205f0d8a2c257edfb3abffcf	NO_STRUCTURE_DET	94	-	-	fast	no_structure
GUXDUZ_comp_0	435f346463e70979fe64661f6f2dd09514cc8c927f0a3c839421a318e76652e2	435f346463e70979fe64661f6f2dd09514cc8c927f0a3c839421a318e76652e2	99	99	-	b30_60	byte->FAIL
GUXMAP_comp_0	1fc397f0e57e9b69427838aa6b8128cd4d07158da4f9e62c53acface2fb46f63	NO_STRUCTURE_DET	83	-	-	b60_300	no_structure
HACYEQ_comp_0	b86c2db698e6b18952c25417baea9e57fcc3c63b60b3ae784cc564be83873d9c	521074aa1d27565e55e415b985348cf343420a40b672220a6ab44f0d4614569e	129	136	-	b60_300	key->key
HAMJOU_comp_0	d93ffa8bcbc1b352c5c9aa338be9531c6216fba1fbbd26caf22b6edb691bbfb2	d93ffa8bcbc1b352c5c9aa338be9531c6216fba1fbbd26caf22b6edb691bbfb2	135	135	-	b30_60	byte->FAIL
HAMKOV_comp_0	40f87ff7b14102761ac964faa3916c6a1154112421e8e25204cb1e5c08116e62	b24cc1ff294103f82cf46a2e409d4255c2649fa7123f11ae47f3a259865f4d5b	105	113	-	b60_300	key->FAIL
HATGAN_comp_0	ca766820e47d3651fe748c2607d7aba8abd7e969af206240a7bb95f7aa954f52	ca766820e47d3651fe748c2607d7aba8abd7e969af206240a7bb95f7aa954f52	81	81	eta	b30_60	byte->FAIL
HATGUH_comp_0	6dbbd972e9fb8a5e8f39815624694a13609ffe633094650b9abc6d9171ba9ce8	6dbbd972e9fb8a5e8f39815624694a13609ffe633094650b9abc6d9171ba9ce8	131	131	-	b60_300	byte->byte
HEKFEL_comp_0	5337a379eced6b07701584385257264f4f0875352725cc041c97fbdb5be48568	f97d4ce72c0dceb4ed8f428f74bd400bd8bb3b01de8509cc4401c2049122f08c	75	75	-	b30_60	byte->byte
HEQFIS_comp_0	78f65f7774c3841fd6eec6f95d4c67bc45d1481697328dcd1a3ad79ad8f6ba94	78f65f7774c3841fd6eec6f95d4c67bc45d1481697328dcd1a3ad79ad8f6ba94	102	102	eta	fast	byte->byte
HICZID_comp_0	3ecd44ba706d9188cf4cdc5b1fd05c879621ffe435b2d2cf4d06b24d5d8a2140	3ecd44ba706d9188cf4cdc5b1fd05c879621ffe435b2d2cf4d06b24d5d8a2140	96	96	-	fast	byte->byte
HIKCAI_comp_0	149c76070f693a4c3298c71e873775dddb5ae983295d7d8280d4cc9c469792cd	149c76070f693a4c3298c71e873775dddb5ae983295d7d8280d4cc9c469792cd	118	118	-	b60_300	byte->FAIL
HIKCIQ_comp_0	149c76070f693a4c3298c71e873775dddb5ae983295d7d8280d4cc9c469792cd	149c76070f693a4c3298c71e873775dddb5ae983295d7d8280d4cc9c469792cd	118	118	-	b60_300	byte->FAIL
HIMFAM_comp_0	53c2d0d8260d413c5fc26dc612b63ab90792950b4c14b5a22865c2b670c1a7a7	NO_STRUCTURE@300s	241	-	eta	b300_plus	no_structure
HITHAW_comp_0	9f522c9b2a99bc89c58ac2599be33e2fb6856bec60236effa8254a8564ba8864	NO_STRUCTURE@300s	135	-	-	b300_plus	no_structure
HOHTAB_comp_0	6fa89be0e348359cdddaf6343d5b71b128b7b04bdc4a0e3e5427bad9b74c5ae5	6fa89be0e348359cdddaf6343d5b71b128b7b04bdc4a0e3e5427bad9b74c5ae5	108	108	eta	b60_300	byte->FAIL
HOSZUM_comp_0	0c9664fdaa0f53516212684497f70907458edd01270883ff4889969ac1afcaac	0c9664fdaa0f53516212684497f70907458edd01270883ff4889969ac1afcaac	82	82	-	fast	byte->byte
