0	RULKOZ_comp_0	f57d2f32aeb305111067b0586699c5c453097d2c597ea4d43d28782e2acf745a	f57d2f32aeb305111067b0586699c5c453097d2c597ea4d43d28782e2acf745a	63	63	-	2079c62e96247e6b85f821295491c1cafa3a2b55d2edc6e9abf5307e51f417e3	OK
1	RULKOZ_comp_0	693559c5e695e174648dd2e11d15e03b6a47100dc14e436b5b38a2573036ab7f	693559c5e695e174648dd2e11d15e03b6a47100dc14e436b5b38a2573036ab7f	63	63	-	d18bfdc5cd5042df1ebcef62435bbd01c5db9e84a7da0ffde5d7c912dca97775	OK
0	SIWXUT_comp_0	788289c106b8ea3f34df536e272a862ff33ca772fafa26d4b2619af6a701e32b	788289c106b8ea3f34df536e272a862ff33ca772fafa26d4b2619af6a701e32b	98	98	-	4d4b7f3dbfcb7171889b8afa07767d45fd4490aa8e6e74bca95ac8083105e71c	OK
1	SIWXUT_comp_0	788289c106b8ea3f34df536e272a862ff33ca772fafa26d4b2619af6a701e32b	788289c106b8ea3f34df536e272a862ff33ca772fafa26d4b2619af6a701e32b	98	98	-	4d4b7f3dbfcb7171889b8afa07767d45fd4490aa8e6e74bca95ac8083105e71c	OK
0	WAWMAK_comp_0	5ac4327e61649e219e7d0b8f08cd595e228e41d6052147445ddaeda491eba0e9	5ac4327e61649e219e7d0b8f08cd595e228e41d6052147445ddaeda491eba0e9	99	99	-	9c7d22018391e8fbc38e9828bf1e490516b67b7024bbe6f85b62dafdd612ad37	OK
1	WAWMAK_comp_0	5ac4327e61649e219e7d0b8f08cd595e228e41d6052147445ddaeda491eba0e9	5ac4327e61649e219e7d0b8f08cd595e228e41d6052147445ddaeda491eba0e9	99	99	-	9c7d22018391e8fbc38e9828bf1e490516b67b7024bbe6f85b62dafdd612ad37	OK
0	XIXTUV_comp_0	e8aa04eb62a752ea9697ff6d0028fb485034f4ee1260ee0f5f6af8d74ae114c2	e8aa04eb62a752ea9697ff6d0028fb485034f4ee1260ee0f5f6af8d74ae114c2	68	68	-	94bb734415c4291b3f659135395067924d9c11b79316d3d43f9e71817863536b	OK
1	XIXTUV_comp_0	7eb0596bb3689c91dbfcaaa346b15762a35bc847957f833ff1479e089d39d00b	7eb0596bb3689c91dbfcaaa346b15762a35bc847957f833ff1479e089d39d00b	68	68	-	70ea2bf635e626b0a21b20260eb17edd6604364191d4604a05160774748757ef	OK
0	XIXVIL_comp_0	7409428d46b8da056d3fc85cad19eb09739aa066ee96cf67ebc14421df237171	7409428d46b8da056d3fc85cad19eb09739aa066ee96cf67ebc14421df237171	57	57	-	841cd9cca9c36c8b9843fe39850447a15fd5c833da080571979ac196ca30add3	OK
1	XIXVIL_comp_0	7409428d46b8da056d3fc85cad19eb09739aa066ee96cf67ebc14421df237171	7409428d46b8da056d3fc85cad19eb09739aa066ee96cf67ebc14421df237171	57	57	-	841cd9cca9c36c8b9843fe39850447a15fd5c833da080571979ac196ca30add3	OK
0	XIXXUZ_comp_0	2e6b50f163ded559067d3fa9a7895dbaecfbe399d5523776b4a652eadf715289	2e6b50f163ded559067d3fa9a7895dbaecfbe399d5523776b4a652eadf715289	92	92	-	d51b3866dc660b34d4e7c4c87e1f9a96b7ecb47d62e3e3407f269c9730e944c6	OK
1	XIXXUZ_comp_0	d0a88894d0471afd77e09539e28f6320c074b286997a51675842538322a75990	d0a88894d0471afd77e09539e28f6320c074b286997a51675842538322a75990	92	92	-	d51b3866dc660b34d4e7c4c87e1f9a96b7ecb47d62e3e3407f269c9730e944c6	OK
